Entry,EC number,sequence_sha256
Q0P9D1,2.3.1.203,b9ef660e90651572b9712c6fc6f5a47109e47eb3b584d87f03caf5b498b6aab0
Q44576,2.7.8.31,d096f048ee8e6940fdf1d3b68aa28e2db43175f6edafdc06caf72992b63687a7
Q56770,2.7.8.31,43d809437d247be4087eb3b6e98c29224accaaa4df14fd621da5b028b0eed24c
Q9ABR0,2.7.8.31,6660e178ff63b24a493e75fc2c8681b41efe152ef4ca72869b21ca1b21c7161c
P71426,2.7.7.66,bc4602755d55d6c7f9d0943fe5fb89e58fadb3c0218bc6d8f917e2e540a3306d
Q89XP2,2.7.7.66,a7fd8c0aaa04d8a990519cd278e607a806878f5ef25d802bb769118267c04777
Q8PPW9,2.7.7.66,94291d8bb9b211810215b82df4273a63d2630d8d47b72f362578783af399e82c
Q87V59,2.7.7.66,181715ae86f62930031ba00fa04f4f0b5d46e95860b712273e2bf9c8d9b902e7
P71447,5.4.2.6,a76484e5b19a83bd01990ff4d74a58542cf35c37c14f4920c3685e33a7a54e2c
P71864,1.3.99.4,4d139ef733f2c405052c252b89e9f74e3fc4ec3fd76b907251b350af8bb726e4
Q04616,1.3.99.4,82f68d10fdb9d68dd9ed030c9353715fbfd8f548835dfd246706a20bb1fbf8ab
P72227,3.5.1.42,eff2d289d70263892c286bf429d8b51339a06b7161a7535733aa23930113ca4b
Q8EK32,3.5.1.42,8b4709cd6b43ab243fcefe7b7e0509f8575bc2bad619c268177af9e9be8ea500
P72349,3.5.1.81,2efb9eaa40d9dc5dedf2c5de8fd1da57135f380aba5e8e5664fb99aebfb43590
P73726,2.5.1.115,f5365ab37eb9b7c8cfc08af6be095d1b51d84735718015f816be2b2f1a1ba01d
P73824,1.11.1.22,4f1720e529dff23fdaed4d94ce37ec76f2d5978f8d81348438760a1c00aad5ff
O65979,2.4.1.213,7432c7efec59e526239696a02d73bb2f924cb4be993bbe8dcf45236f72b3fefd
P74334,1.13.11.75,70ae931ba6eb5833a7ffc65c51e03e8d348c5b76c43fbcc9f895c4bd1c8fa222
P74653,2.7.1.182,2489997d66255899d4583be3f74004c29fa90fe1c004952e37957cf28ff7f13a
Q2N2K2,2.7.1.182,8970a9d6d3f4375413aa4d0ed997b7b3dc1bb3634341cd3900da3b17cfd0d01d
P75713,3.5.3.26,574679f80af7ea4444f2ac87f1bf50144cf961d86395cca8ecb52cf40099275f
Q8GXV5,3.5.3.26,fcf7a96c99e5398268a81d1dfdb8f664a616ffe359dc38203a52e612913d2ef5
P39831,1.1.1.298,ced82c9ba5347160a332197982b689db68c8b7963dab9824e89b41fdb8859867
B5FK99,2.7.1.89,d6b9cf9dfe7ad3900accabca1e21162819e0ad77826e39d4802515af99c3afe4
Q8DAS3,5.4.99.20,b198fc01b3106455f0a2e32f4c1406cd15b14d2c47d553a9a32377afac70c95d
Q9HX48,5.4.99.20,da554c2c9109b1be799d11bea2cd8feff7c53326b26efd1b358341436940ad18
P76038,3.5.1.94,a04217ca6727041ac222adeca66c9e8896e7b35dc2cdaf37f25bf28b1b2dd21f
P76113,1.3.1.n3,08f5a4d27a3dbabc84ba8573c7f14f8b9d226ce92dceffc6f3b788b704d975aa
Q7N2D6,2.3.1.245,3011cc3f7b5d2d285b74b1edcfae749b0e392c4258506eaa7b7dc3cbe270acc6
P76445,2.7.4.29,4c595221ca3f12a9d751bc0204f3f846cda3ddd4b04356feab8981fda8cc119f
P76518,2.8.3.19,3caf84ebe65266c28c8c5e50731c99b1432d42f7385a49129bb4b292d1a94b6e
Q8FES6,1.14.11.64,3600c4ac80b458070a8afed6c22e963d607e3a4c73bf98fb87dba30998c77e26
P77467,5.3.3.18,b6f841550eb660837c461f03b67b4fc9f0f1dcb5d9fe854eff6efb5316cbffbc
Q00267,2.3.1.118,87897291b683b1db1e29b4f87999ec9f6807540e3d7e6293ae0cdf991a774c3f
B7N4K1,1.2.1.19,cc279193f377c048efffd4a6bc7d10f416187d1621ff6ebb3c5a4191a95f244f
Q9JLJ2,1.2.1.19,19cc43ff46ee97b3fd6ce307671f2ee9aee571974e02bc9700844872599d902a
P77790,3.4.13.22,e9d633fc15bd7e233aead08f35305fdeaaa3296d0e2afdedf706a5ea5cb5b385
Q06241,3.4.13.22,f745dd77779192e2fa0799ec955f885d631a16cd5a563093305af7f16cf04101
P37515,2.3.1.79,554bdde7d9065a18ceabdc20ad17a20b433fbdfe2988dcc4b751d9c8b7183399
P77806,2.6.1.88,615b6433bf8083b777706c74b396660165d19db572fa7b5674994596179d17d2
Q9C969,2.6.1.88,42ff716398888d3d38626471e5a71662df1a0fd46ab5f8e16355e5444e4ad059
P78061,6.3.1.11,e7b5dddde3f08c16c3b92e9ef0c2a668b33db78f5130498a27b6fecc21307691
P78581,3.1.1.20,18f576bce73d6735cb3f250d7100ca1957346e781b67f4029b44fb158c516530
P78715,1.1.1.40,a4b97b918c55a3bb8d6ad40ae4a4e96dce7afceab53a4d34cbd5291498049b02
Q6TU48,1.1.1.40,bc4947cabe6bcbb958554b83aa6ae099b288c0caddbfa86f62d7ecd28eb3491b
P13663,1.2.1.11,b5ac364216b80e2438150fab9ce592a569887de873941882c9834bc16d45e5a1
Q53612,1.2.1.11,0b2f53eee540b42b091dcb1f1b7466fecd14edcb91c44d0ff96de3887378e518
P10539,1.2.1.11,0fda86b2ee0d252c39130b267b7138635a7309378ceee531b7ca0afe4a0c652a
P41394,1.2.1.11,c09489a94b5be0d97742076177e892cdcfff4f837b7b20f20e8efb00194c1f21
P41399,1.2.1.11,13aaa088d56de09a2c4385d9271b99a63f88084aec0a7b9692dab5320fd65ad0
Q1RIB3,1.2.1.11,0227c71170790212f7d14f3fed08a91b41c857d0054c0de3f529cb7e63592263
P34960,3.4.24.65,95d67e3c143dea266a7ba6ab7487a027174868b4251f613ff418f841641b3d49
P80057,3.4.21.19,e4fd0cc1229fdc58c24cea59e3f68bbb6956e515bdab857ef1ae9fb139ff02ca
Q5HN75,3.4.21.19,ed7ac6f244fec33b788fae8cb7d2affe7a74ca6a5e8a65077c80f307e1372aae
Q8NX98,3.4.21.19,acd46ef04521817d5bedfaa3eafbb5e678dc6d4290131b10ba3c4e2f0ab2ff6d
A1JSN7,5.4.99.1,ba0ff1ba1992734e087d2fa5c9bbe8457d9220d343edd773dbb43aec713a97a2
P61191,5.4.99.1,ce022d7791d09dbb7a8c0cd9ce5338ee919f1f7544e6702759c806b1d389aaf6
P80094,1.1.1.306,9c917da14c323c59648591cbb8cfc2a7961ac4ab9733b3396cc698cdd0182c75
P80357,2.3.1.109,a76ed3bef53bf8c437c5385522aaefe8ff473371aa3fab61be10a23dffc02e29
Q8Z6G0,2.3.1.109,bf62b09bd03c337d5d17606f730935864d2056b1fe94330796a1ae831b5ecf4c
P0CT50,4.1.1.91,737ffd0be44aa0f846b94e623b54e273469a771dd1910b7fb1bd7dfe65efb1a2
P80489,1.12.98.1,819bdcfccc3acf85abb2b8f6b5dc68908c661780196bb5277a6242a96cea8055
Q00390,1.12.98.1,5d0fcf7eaf807c05a1b27a71001c165e565294e3f62f37fcd9aa6c6debc536ca
P80561,3.4.11.24,7b142d92af7df05fe76d29375ef47f522d28599496246ba5fedb2fa38f953834
P80702,1.1.1.50,73a9050d806a237e51be56554e6074f7f7f70f01dc02e85356b04c4f89df946d
P80884,3.4.22.31,7e8af6893f91d6b4791fb90d01313e88f89c1fd3aa113656e41b37a1a666586e
Q9Y7F7,3.4.24.20,060797d50ee21ce24f1d66baac1ab2f42ecdfc65eb78e2bd4ac434a694a37bb9
P81055,3.4.24.20,d9455b3b66dc47f7bea2437361beeec160bf28efba2155209fe0bf2f1d36483e
P81177,3.4.24.29,db44fe4af176c5c88fe636395778ac5d8792a438878a73e3d16a9b656853a50f
P81477,3.1.26.1,98e1b198d67eb39aa1fdf59aaea64fc6480e68ccf4bebc7c2c4f5baa076b4162
P81529,5.3.2.1,e48a47e4952770be2a0c9672ffa0651b3b283997b77e7c02d9f0984ea0c49e2c
P91850,5.3.2.1,e32465412bfe8345ebd540ad96fd4fc1c46c12fa693693a816c5181b574e29b8
P82474,3.4.22.67,6327bca0db481a1a95ab9678a2fbf40bde812d5aa2dae892e2c74986a164f1cf
P82604,4.8.1.4,abfbcb6593bce25830b01105149a92a35834f1500e07c6c38c1cfba1bada3c0d
P83310,1.14.11.44,647d3178a8ffab4e4047165b93cb65d5ba06a39dd654fb80fcc50193636d2833
P83772,3.5.2.10,16c002c1ec20819d8c056797ef2e30d460ea1708f2969b6a282034e7edd33e27
Q9H7Z7,5.3.99.3,5f3fdb7678b84da55d2413f51d4a2e38bfc053912034d4b10c0af25ead06a9b4
P41766,1.1.1.85,23c44e6e5186baa00b9baf33d92ab0c307dd89a675d1afa5b17a2ab91d1384f9
C4LJH3,1.1.1.85,f22e0bf8da98628a156c80f6d31185042c139ae39d5863d3826bc6a54f5d04ef
Q7WNM3,1.1.1.85,51517bf6ca9baf633de5502afd5ef54c2cfa3e56ad3feea0b5315045d2db0b10
Q9UXB2,1.1.1.85,045c7117c7e5cd5894e2a6e4840bd6f8c0b9647c55467c61dddc75096ad4d04d
P91268,4.3.2.5,820dd828e15cb008e2194895037c5a5ffd62fc6b6ac2dd25a282c60df548736e
Q9V5E1,4.3.2.5,f724c56854d1e102c7fc77a664b815df860379c0743f129d3cf0b098a176515b
P92980,1.8.4.9,da2153720506171637593e1506361122cfa5cbafb13be3990bb34f1566f8e8a2
Q9SYL6,3.4.19.9,1c7a4a61c72071260e268fb40702e8443ddbc7f982264e05d8677a6f725a8d19
Q54HL4,3.4.19.9,eda87e5580110da00f7d66e498a9d73fba9b378e60c8f69e30fa87f99cb301da
P93243,4.1.2.46,b9b8d39ac9ab6ccd10f823d714d424f4c5cb09979402e117c592cd7840fc7b6e
P93324,2.1.1.65,d25592688c59b8e42a016ea7075c7fe537cff96550102f18bcbf86021de6efee
P93479,1.21.3.3,14a294aa9d202768d8c5a854fea624d68b568c90ecce8b502c5cd413bd5d782a
P93762,1.1.3.5,eb04a65475ea0ec28da53b0f306e1cbfefd91caf30e05d48c30a538d544edb61
P94248,3.2.1.38,5473e3e06cd379eb3462e72c15efc890fe202d2add5628e1ed8a145eb678f1a9
P94388,3.1.1.41,4cd47ab556d5becda39a5bf0e6bce1805465bde6c24227e0fa1ef8491af4b8c7
Q8L2I5,1.5.5.2,3b3dd492e55bf7773d23ee9d82d13c44fa8e7ef8ad1f45259d935ae14fb34249
Q6NKX1,1.5.5.2,7e416a229f3e27c2a4fcdc043ef011fae5c593c8c0cf70b19993c00f0430e6b9
Q8RMG1,1.5.5.2,09811f4dc359b76216fa5b799c11ad4a73969d0538d21ab58b952796f9bbd94e
Q7DBA7,4.1.1.61,0b97a771101450c91a2100b013e6bf82939d1315811868a82cdc273f5d0f5ace
P94681,1.2.1.62,09fd337b4d30e4aac2172bfeb61216081467a858b7647591ad2da2e25b2baf17
P94682,1.1.1.257,554fc8f6524bd4a02b21da94a46d2e816a161763b594a27c8930c5c4a2ce8ccb
Q9LZC3,2.3.3.9,f95645a4c5409733b8e59af786d81d4e74bf9eb131bf441521dc22d31fe829eb
D4GTL2,2.3.3.9,b4f2f82e4628737bda4f555d77bb041f298e697b12f16f90fc376d8bdb6ce453
Q8R4N0,2.3.3.9,52c34e6905c28f508f06ef0c03ea6e29a57370cb16abc8d87253c635205215a1
P95442,3.5.4.43,8b8d5a9dfeec2a89d1cd1110f2e56b66a6f859f6472e7a370842d3a368c1fd8b
P95727,1.3.1.120,fe2f52c9c2fd3dcea02e35870df39dcf7901e5d14735572bffe9b57f8adcdc2c
P96010,1.14.11.28,ad743f2eb4f420e78f4d77d511a513921ed05a76aeb462e5d32bfa2f4306cba0
P96843,6.2.1.41,73430af29ede45dd270706842de1997981a0f59e39f72a9bde7f542cc19955e5
Q7WSH3,6.2.1.41,f94648bf758a1b390948e02e2058dac97380d001b2b4351d88e4ec7c53d2696d
Q6HHI7,7.6.2.14,09448505ec12304d44a68c2b6f56a289d1872ad9466ceab7257fd789a1576bad
Q82CD3,7.6.2.14,7d437cd46ac37a93c134593d0cd5f049f1a4ed12fb308095c678795d9a98bcf6
Q8PP41,7.6.2.14,d78e367bdd3405be166fb70f0b47c11e093bedfb5f37107d3c19ba0fe14a15c1
Q6GM16,1.8.1.8,6e76a93a80bab31fc01800938aabdd73c0f9963db9671b806970e7f520c6c253
Q0JIL1,1.8.1.8,55c4f4e08a7edbb8f6148d18c17f1230a116a56ced9185424ba6524be70f111a
Q15ZS2,1.8.1.8,4b2824c7341b0451a0b8380f8508ea15717d87dc3e84c73d4565a78f446870d8
Q5HVG7,1.8.1.8,fed8ad31027f7cfd9f790bf696601a37cf6b5150055349dd0c8f4718119931b2
Q5QVU3,1.8.1.8,d56457eb897c912d9db605b18aeb3e04ed1050c117868d92b6d6831afeffefb4
Q7XPE8,1.8.1.8,0c7bc61fe7bf19fa17d066aa654fcedbdaea6bf2e939a0957d0e089a940bfbd9
O80763,1.8.1.8,b9808ea748ac777b3cbb6ff3c4c8e8b76963b07ba15badfa8f8ecd1333e4c5a3
Q8VZQ0,1.8.1.8,3aa8b284246815a6e537b18af5909fdf02483b784fcb1157de142821dd9aa4ec
Q9HUW5,1.8.1.8,ddfaf7dfd1ea012a2eb4eb3918c3fc530873c59a51eb19a2a03b97e405d2bf98
Q9I104,1.8.1.8,7dc4d9c6b6cf86c6e51e4baa6e4b453bee23dee6d704ba16e6adc4cf3be53085
Q8N0V5,2.4.1.150,581c5431b3f564c59323f594569ea55598fbdbd8825e79c3c815ae47d0b23ece
P53634,3.4.14.1,11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb
U5HKE8,1.14.14.103,d36e6a3b425e2c0304a3558068973a473731d5a5cb3fb4adf97f267e5a3f5d19
P9WEP8,2.1.1.109,2510176b2dd4994e899e06bc2902d1efbd077465f5a1ac237826c5e7d24bc1fb
A0A4S8MAF3,4.2.3.135,37ee20ff3fde7bfbf0c0e7a46838ea3dc89af78308e7cd0cb32afb91c28b3766
P38119,2.5.1.86,96dafb488a2b9602dd0172da37547c5534fa854e145db797f04b93f1a70c86e6
P9WG51,3.3.2.2,d4b197819ae6fe8209e99fddc081eb1001284a2213a578e764988d8953ba2ae2
Q3MHQ7,3.3.2.2,3b02313facf1fb57951b8accbe93519544236e09c1d429ce5cc9fb8e68120560
Q3T0W0,3.3.2.2,fe6284fc36469c490a1a65badd47b685e2ef9737160f01562fa04cef5df9c69d
A1TC01,3.1.3.85,426157f906dda3c1c76ad358f6883483d7f96cce76f923352177650fbff467d4
Q12XX5,3.1.3.85,5b1e734eb6b61277e2c727bbde368af0d188090f9285316dedd83c60be4e61b1
P9WJ03,1.8.7.1,df398b6fb817d796ff5a4568a1dcf75462be0415311d0033a0839dcf083ee54d
P9WJ61,2.5.1.153,8ea48812b06b065143c0a890f251d2dfd7abc0967badc975085b8f9c3be9bfbe
P9WJ63,2.1.1.227,ea318e39f2ca90a38e5a833cade1e0c3669a9919c8e478f3f9242cfc6ae8c417
P9WKH3,1.14.99.57,1d9629a998bd7bbef3b7361979c530ad105441d4944d769cb2327d82414e98d8
A0R7G6,5.5.1.4,4d5d31816eeb68348a9f602e3738d60d06f050d6102d3d94444dc82e7318f899
P9WKZ1,1.14.11.77,67bef61657e22e5a01b653d0e472c7265680f54bda5852f17f34827ba7dc6de1
P9WMB4,2.3.1.265,112503a1b4280b5e90c76ca5a8d0929f9130f55f07d7594186aa20ec0f4aa6c1
P9WMK9,2.7.7.53,43e3344f108ff0b2c446668cfe3c9379a76326a068bb4da933bcf8ba155d139e
P9WMY9,2.4.1.11,47ed304f761d665b723178d626aaacfeac1f2ace7d034e73a540455e93128e99
P9WN46,2.1.1.44,c872efbd219d11969f96ea25fe34441acace543c7c1ef1ae7e839aa78524431d
A0QZ49,3.5.1.119,a5d869e21d33197975eb25c6a4bce871333b974283b7b485b294732ce4e2bc95
A0QRI8,1.3.99.38,e51b6efffb0e92f59110af5048d05b7bb2ed49f535fac4727d0419d01f6a2f7c
P9WP53,2.5.1.113,93b00ae6ccecdd7619bfd5ca5f7a00dd72d67f351d77499f8be81fc0320e74c1
P9WPL4,1.14.15.28,78503b2780c806cedc8e36c2322c0983ee65bd3ff7402ac75223d532d1213345
P9WPP2,1.14.15.28,9a31219385f37219e8262ffa10c9b3b836c7ef0ee652849b137688a062b71a45
P9WPN7,1.14.15.27,7c85cb27ae307ba5756a93c92424e7a204e7863bf1032e84d8c54c6c94c6827f
P9WPP7,1.14.19.70,6f4aa0a92e902b75f71eaad4d939a99889607aea7addb58c35e3b830ffbfe3b3
Q5IZM4,1.14.15.36,02c234ea8aa1675ee84bc02fd49adc21f692a024119b3585ed661b86990783b4
P9WPZ5,2.6.1.17,75f36ae7473beabeb88faef8678343cd5414f79b5a204013be0aa7e66efd3adc
P9WQ27,2.4.1.18,2993c155210b98a4d12b2cc5c1fce1b4478ac0a0b1c8a12469bd44cc562c526c
Q5SH28,2.4.1.18,530c9be9b5ee62215543a095d2659dccfd1c9b8610a78ba555603bce81da4de0
P9WQ41,6.2.1.20,e0d0ee607df1da704ed40937c89af562df02dee01ceed3eb644b398aea65cade
B2HIM0,6.2.1.49,34f5b4ffb509a19fb5cfc74afe7ccdbedcf5813d08edb8e3f9096bfb4eba6c3a
P80175,1.1.99.36,f32cba546b1c78d43371d9b7944bc1a5b05d62d6894d1ebc272402c935481c61
Q3IQI3,7.3.2.1,530e6d474079b17c08db9ecd78c178e37e29216bcd7a1535a3ce91eb6cca15a4
Q3JDJ6,7.3.2.1,50973ca1230f3e14df988e4d1c4450a2f2c3fc3304ae4f832bba65e6f600e6cf
Q9PQU3,7.3.2.1,8c1352236fb0660bd5fdc068a27b4e43794d7ea8e367e04e78b8d086d487ab6e
Q8RCU0,7.3.2.1,f4972fa3286b458447d3a5f9c54f7379842f208a62542c123719ae7ac9dcf781
Q166A0,7.3.2.1,ba794a64c41929de3937d1dd0f5673d8c10afaf66fba312a4c4b4f149132d9f0
Q3M4H6,7.3.2.1,888a4ec904f317e0022bdb63acede99d692115fe22d1d1a7ceb92c61e5b2cfc2
Q0BQ80,7.3.2.5,64f388569d89af88166af1a1ef0888cd54104a4a59be6c2a09f9e91163dc8159
Q0VQ44,7.3.2.5,0e6e70f61ef0601c4bebbcf472cefb42f30153e431dbb0e397bccf259fdf5b40
Q2RWI9,7.3.2.5,b6df864a294bfe882f5886f6daf8b03a51fabb92fc936773a9e479f39fc93a20
Q48J29,7.3.2.5,a1221636936923654b8d62b5b68d5c2a360d83a064731936a8c1b8347aacda2e
Q44538,7.3.2.5,832ba06e0a70737c66e31ab2b112b64ac9684589ce34085250dbc1a1fccde3e5
Q0HYN8,7.3.2.5,fe318cb372c6ff88b30215f6915d04adc55c1b52bd1cade070025f4ad8dbe8d4
Q6N0P7,7.3.2.5,2167e5f2463ce8f7ec1c92e1cee0f9849b6cb43acb1c3c20494506e41bd1a90b
Q8UCD5,7.3.2.5,2265e8171e9aef4144a439080086d47f3408a3b0c1391cc20a52bde67e980080
Q00441,1.14.15.35,cf50d631c1b1309ed4f5653e95d92460dcc6103b6b95c1a8ea1bf8f306e222db
Q00456,1.14.13.236,086bfc1355b412359bcadf8704b3a92399a9fb44b43c478f549b872bb3513566
Q00460,1.14.13.236,e9a0b734ce4692e8503ba51c424649a1465ad765a9c4f8a2634d33d2a5e09fba
Q00674,1.1.1.349,6e4754c254ed5f3eb7f816773a0ed17156c0eb4a92b565dc5dc3d0d90c48e564
Q00870,4.2.1.95,956b7bf2d2dcd46f62673cd7790293897efb587e9bd32ce6104476c0250625ad
Q00924,5.1.99.5,9d822193533098bc6ac3dca4aa92f578ea86f90ea74c0d6df56b6b9751417b8a
Q6TMG4,5.1.99.5,ea0f81e36baafed5850070b385242907ea34108c9b9001126de92a1fc4b8054c
Q9F466,5.1.99.5,f5da554e25e894851b30817e28b13bce74c87c46514b69985b587989310d7c42
Q01399,3.8.1.3,c4f12439eafd6be898172ce81f239a9a5d9ee4607cda227d0e952e95590f1168
Q6NAM1,3.8.1.3,abf3e855960871a470aadf07a95e6af6f89cd360c8d36a938ec925bf06bcf0b1
Q5XIG6,2.7.1.157,bdf88b5c5b01f092c5d28946fa179bd5ad7ae5ec373d022ea84b66d60c12ab71
A6ZRK4,3.4.22.40,8641a4c603ee3ef4487e684b27f499b683464914d5a2fa35c97e67c729a6bee1
Q8R016,3.4.22.40,0ee23fb8c1307f498af995c93266ad0018727653b00cdcad02f6927c11e3e824
Q928V0,3.4.22.40,cd9b289d93dfada749991750b0429d764004349ad5a7b7b5c764f977c5631df7
Q01578,3.1.1.17,dbfe9c760771776d435bdfec7242f26d9ae101f0e45fdc1bc6f11370dda84165
Q9TTJ5,3.1.1.17,bb976fe06468b3ef7201441ca71c442f254b704554fc2b1190514f16a90bfd9d
P17058,4.2.1.131,1dffec914653c3ce129853b452935e84093d75107cf4f68ff962b95544692cd9
P95619,4.2.1.131,19a8ec2a278766d983ab8b36452c9e347b039a5800d58c861b8319ffd8a6c99c
Q01782,1.5.1.33,15625e82717679d49338a6bd2deed7a37bf2639a682d0b02b6476f3424907e8f
Q01958,3.4.22.35,f584fdbbc879ea540c741ae31723b9c13d84c5e14796f639e66e50a3c004ed0b
Q02198,1.1.1.218,c3faab8dd31a31805fd6d11d9cca64abdae53e9be4879b07cda5d29be2dc0ed2
Q09327,2.4.1.144,625b1c6ee7c076bbcd5d0afcb71be01a55f53c1b6108d11c8d893fb50741fa01
Q02883,3.1.4.54,46ecfe8090c4c1d5f6322517a21d736147f02395f6cffe23feb7d11e17ede3d5
Q5RCU3,3.1.4.54,51f0238a316220231f2f9e5113994bea940201e827f9d04ecf0af62bbaa81b82
Q965X7,3.1.4.54,2df1db47459555167ef04d71e9f049b9874c30bd81d6a9168a1ad123c11042f3
Q02912,1.1.1.9,befa43f72716b968a067366fc368c58b2b6b9b3593249569f23820fb73e77fed
Q07993,1.1.1.9,2b9ee0e3c0294820f5d0fae13f241d22a8df2154165b2f2ea86284435fda3549
Q9FJ95,1.1.1.9,f73bdab824c24cc5da0756e039c5fb5f6440c2f6f534123dcded4f97f8c77639
Q9HWK6,3.4.21.50,8ada47c6ae8236732a6acde182e266de9b9bdc91938908617bd74306b967feee
Q7M135,3.4.21.50,75d06676f94a420e3a980041ffc3a73edf660ae01ff8b773f042df9aeddd6254
Q03046,5.1.1.17,09ed900018b29ee094e7b136112acd193e3db1a41c41eb470ef52309d6bd0a36
Q8J0F0,5.1.1.17,bbe8c060e106158a4ae5d7904910c4519d198d49d73d65cf608d87a9cde431af
Q03084,2.4.1.303,68a33621018e03ecf3d90cf640c5bfcd33ecbaf3260b274ff1547bb75ec0b6bb
Q9UBR1,3.5.1.6,e10647893f2a9e2882ee9c8c99b1435067ffaa83e62f3be79c8b60d7189f83fd
Q03520,1.21.4.5,d26c736a1f52ff2d7f4a2ff2d5b1b9621777031a900d60f4426914f343cb34ed
P40952,1.3.1.31,589d067f0930406a1463a754210eb16dba9a784edad29b618e0525e472dc0387
P43232,3.4.23.21,aa63b465a8673a3d2bfb9acd645d7a52b9273485ff57bb0264c413766925cc47
Q03796,3.1.3.32,7b7baf36548497e5f66cfab74ec3906fc46f31477408f7f2e537fafea5ac6141
Q9JLV6,3.1.3.32,d16ac951b31f7269c04e28b98cf15126af7f8830e28ba11bf2682fddb4abf1fc
Q03PA4,5.1.3.21,b9e34d0a4b09734f153b488c257bfcdd11195dd756f35de2e717b779ce78150c
Q03SI5,7.5.2.4,489e9340e452ab24a2b5ffd610b754b192515dc589bb5aa909a06d176411fde0
Q6GJ33,7.5.2.4,d32b986b1b0dbf58417a25e7510922b94a86361b6f7d7d9d96d29ce1e15da21f
Q9CH26,7.5.2.4,c53e7b23ab818213b89010fd4e81a04b12095e32554f99d876e7fd0d4c839706
Q04179,3.2.2.3,b9a930469032b9e2bee9650c4fa0f02cde90de95179b5e35894743d5d6ff4675
P83851,3.2.2.3,e43c61db69de47c1d17853742d5b2b8d39f5d76ef55cb9271622fc963bcb98a0
Q652Q8,3.2.2.3,4cae6d0ea5f86c3c732cf162140ac4afdf320d53f1cbe4e2afa5d1b04be64dd5
Q04212,1.1.1.116,1b480b479e86e0133ff3f91082383aae2d115ad9a07a2b7f9a5d678690eebe3f
Q04396,3.1.3.106,d50e1d7685e6e2456e0b81529683ed5d37a611d43de70ce40717ea2d924e8d94
Q61469,3.1.3.106,e596c0269c70577003ca33a314072d8e42f1628e090b0a53506ab07bd29c622e
Q04458,1.2.1.64,731f13f526ee9871d3c60af9f81ace71e781df61699ae0cc39f32000c64e3976
Q04507,1.14.99.39,b9bee9fb5ca834c712b95ca153cc64002c82a81285994bcec34fc76638f96762
Q04751,2.3.1.257,787586eed22a899d4bd96df1924d7ebf471aa4ac6e84859e9d6ff1c71c11f4fa
Q86UY6,2.3.1.257,acfd64242193d477b734c859173e95e416f7eb76e7da19dc30ce83e81a7d728b
Q9LSH2,4.1.1.15,e7573600da50d892ddae8dfbf30cb4a9ebc6c3844d87312a162271788a8dbf64
P69910,4.1.1.15,d278a966bfdc9983ee6dd0a730e4106efda609f837f77a38f3b3038a04ab416f
Q9EYW9,4.1.1.15,5356a4892bdffbdb7e70bfefe593cdf11fcceb4c09775fbad3e3b2881c518062
Q04800,1.16.1.9,fb0bdb9764b00da056c4ffb0e62cdb37a92fea44d326331256f1bac9a347da80
Q04983,1.3.1.43,8cbcc07eecb1fb3b22bf2d356308828c12939b316546640427ffea3fe051b9fd
Q5M5Z2,7.4.2.11,ad1d8f58484faec066b84724e258e48ad5c3a90367a1a72cb9e8cb993fd90eb4
Q5FKL2,7.4.2.11,f0d6d51b968e166d9c0556a0cd243f0fc7f82c48bc1f5d257f310c90cea85704
Q0AU85,7.4.2.11,a50ca126364965f1d4ea58d4d2f8df146b89f518a56f7637e63fda83648a06d6
Q1DDP4,7.4.2.11,ccfe4a1c57d47aba74b2a2a5e6662290e410d682b0c1bf43b8e9657108e3ad78
Q2YVT7,7.4.2.11,0aec3aac32c71ed6908236839510e53eaec40bdc0024a473bd70c8850cf491a3
Q14H97,7.4.2.11,53d2c5df88d496ab583a09fe0a7b491f1d1dc943759eccfeabb0c00c810fb77c
Q63GR8,7.4.2.11,8038fb0cf26a4671ecd97849e45987540bc132418d75c72f7d41b60b38cd3103
Q5ZUG5,7.4.2.11,c3f680ab20cca95d5e698b7957cdbe793ccaaece560415f7dfae60df94aff8c1
Q5WKL3,7.4.2.11,1abcbc910a551846f37d431894fc16b76690f1dc8f39c698c2564f2ab4341da5
Q8NSN2,7.4.2.11,69c680222eb4fc62423d97176ad14bbeff4d64582a4c0cfc533d09d1be5499d2
Q98DA2,7.4.2.11,6ad8086a3f25b0ab08aae582b51bbc8556fdf28e60d25c0de361b357bc91190d
Q6ME20,7.4.2.11,caaac98b9c733dd07a7791791948072bed4b4aa7f0b2b9a3b7f88eb37816d7f1
Q928L8,7.4.2.11,179379be84e87a8155bc8c2cef191edc64af2ac520bc41a06b3df1962aa798d2
Q83F44,7.4.2.11,15b073e448a0ee8a9931a9a186bd3b2ee1ec57da7491bce4e3f4f0b8f03b49ce
O26096,7.4.2.11,47b21bf08ec5cba9ca4f722e3bacda44f8f24921cd2d8df976d2823ff2859bdd
Q05016,1.1.1.381,ed418434f8090f232449d17b1b4bf52c9e40764fac7d8e7109615623036dcb14
Q9P7B4,1.1.1.381,db37155fc21085b3201615d4e410b562bbfa26f3301bb42c786c4269afe0b774
Q05115,4.1.1.76,7173cbea0d631d2544f92eefffdefcdd3f5f57d0d261756a7ea3d9ddff071f21
Q05182,1.14.12.7,9035142cc118430f2fa1ad1dd18d60b8e57d689ada431e91055640f570456812
